loan_amnt,term,int_rate,installment,grade,annual_inc,loan_status,dti
2800.0,36,9.76,90.04,1,65000.0,1,11.28
16150.0,60,13.67,373.03,2,60000.0,1,24.46
35000.0,60,12.59,789.04,2,126000.0,1,32.69
18025.0,60,12.88,409.02,2,39200.0,1,29.5
10000.0,36,8.38,315.12,1,78000.0,1,10.88
24000.0,60,7.91,485.61,0,80000.0,1,22.91
5000.0,36,7.91,156.48,0,93000.0,1,14.3
11050.0,60,14.85,262.01,2,60000.0,0,27.18
10000.0,60,19.89,264.33,4,29000.0,1,10.97
19300.0,36,10.78,629.85,1,50000.0,0,13.27
30000.0,60,9.17,625.23,1,80000.0,1,24.84
19675.0,36,10.64,640.79,1,78000.0,1,19.63
20000.0,36,15.41,697.33,3,88560.0,1,12.89
8000.0,36,8.49,252.51,1,39000.0,1,12.71
6000.0,36,11.48,197.8,1,61000.0,0,28.49
8000.0,36,9.17,255.04,1,60000.0,1,13.34
1000.0,36,17.97,36.14,3,80000.0,1,9.84
5000.0,36,9.17,159.4,1,52505.58,1,18.38
26400.0,36,13.99,902.17,2,60000.0,1,37.92
4000.0,36,13.44,135.63,2,75000.0,1,14.94
13000.0,60,8.49,266.66,1,105000.0,1,16.72
14400.0,36,8.49,454.51,1,82000.0,1,11.67
12000.0,36,9.17,382.55,1,52000.0,1,15.95
3600.0,36,7.49,111.97,0,62000.0,1,22.42
12000.0,36,9.17,382.55,1,80000.0,1,5.42
8000.0,36,7.26,247.97,0,85000.0,0,21.22
8400.0,36,7.91,262.88,0,46000.0,1,16.57
7000.0,36,9.17,223.16,1,25000.0,1,6.43
11425.0,36,16.99,407.28,3,35000.0,1,28.77
2500.0,36,13.44,84.77,2,38000.0,1,19.11
11525.0,60,18.99,298.91,4,32017.0,0,30.43
10000.0,36,5.32,301.15,0,80000.0,1,14.51
7000.0,36,5.32,210.81,0,75000.0,1,5.66
16000.0,36,11.48,527.47,1,62000.0,0,30.62
35000.0,60,14.85,829.9,2,158000.0,1,25.27
18000.0,36,9.17,573.83,1,120000.0,1,20.13
16000.0,36,11.99,531.36,2,80000.0,1,16.01
8000.0,36,11.48,263.74,1,48000.0,1,17.18
20000.0,36,7.91,625.9,0,98000.0,0,17.79
7500.0,36,6.99,231.55,0,80000.0,1,10.26
20000.0,36,11.48,659.33,1,115000.0,1,19.0
11200.0,36,5.32,337.29,0,60000.0,1,11.02
25000.0,60,13.99,581.58,2,64000.0,1,7.39
31800.0,60,16.59,783.32,3,65000.0,1,24.15
20000.0,36,9.17,637.58,1,94000.0,1,28.25
3400.0,36,12.88,114.37,2,54800.0,0,12.11
8400.0,36,9.8,270.26,1,102000.0,1,8.34
9000.0,36,11.99,298.89,2,91800.0,1,23.76
26000.0,60,7.91,526.07,0,75000.0,1,19.44
23900.0,36,17.97,863.69,3,75000.0,1,12.0
7000.0,36,6.99,216.11,0,70000.0,1,23.73
8000.0,36,10.78,261.08,1,53000.0,1,23.19
10000.0,36,10.78,326.35,1,136000.0,1,12.94
10850.0,36,12.88,364.96,2,50000.0,1,16.77
16000.0,36,9.17,510.07,1,32000.0,1,16.77
20000.0,36,8.49,631.26,1,65000.0,1,8.94
3000.0,36,11.99,99.63,2,25000.0,1,18.92
10000.0,36,9.17,318.79,1,27600.0,1,12.96
20000.0,36,12.88,672.73,2,50000.0,0,27.48
6500.0,36,13.99,222.13,2,45000.0,1,14.99
15000.0,36,10.78,489.52,1,143000.0,0,20.09
22000.0,60,10.64,474.4,1,114000.0,1,21.43
12000.0,36,15.77,420.53,3,143000.0,1,3.61
11200.0,36,18.99,410.5,4,32000.0,0,34.06
20000.0,36,8.49,631.26,1,75000.0,1,14.69
2400.0,36,13.44,81.38,2,120000.0,0,34.09
14275.0,36,16.59,506.04,3,60292.3,0,17.58
3000.0,36,13.44,101.72,2,40000.0,1,21.21
28000.0,36,11.22,919.61,1,90000.0,1,20.97
6000.0,36,11.48,197.8,1,59500.0,0,16.42
25600.0,36,6.24,781.59,0,75000.0,1,12.9
25000.0,60,19.89,660.82,4,80000.0,0,21.98
6400.0,36,11.48,210.99,1,35000.0,0,19.71
8800.0,36,6.49,269.68,0,87100.0,1,12.87
33600.0,60,16.99,834.87,3,78000.0,1,15.89
25600.0,36,13.99,874.83,2,108000.0,1,33.27
7200.0,36,7.91,225.33,0,75000.0,0,27.33
20000.0,36,13.18,675.62,2,87000.0,0,34.86
5500.0,36,11.99,182.66,2,37000.0,1,21.15
20000.0,60,16.99,496.95,3,75000.0,0,35.92
3600.0,36,13.67,122.47,2,92000.0,1,14.92
24000.0,36,15.41,836.8,3,103000.0,1,16.32
24800.0,60,21.48,677.64,4,70000.0,1,14.17
14000.0,36,11.48,461.54,1,52000.0,1,31.13
20000.0,36,9.17,637.58,1,60000.0,1,10.45
9050.0,36,9.17,288.51,1,42000.0,1,21.25
5000.0,36,9.8,160.87,1,47000.0,1,16.47
30000.0,60,18.49,769.83,4,80000.0,1,18.66
3000.0,36,11.48,98.9,1,20000.0,0,30.31
25000.0,60,8.38,511.47,1,105000.0,1,18.22
23100.0,60,9.76,488.09,1,51200.0,1,33.97
3500.0,36,7.49,108.86,0,32000.0,1,29.95
8000.0,36,10.78,261.08,1,40000.0,1,11.46
7975.0,36,6.89,245.85,0,28500.0,1,15.37
19675.0,60,16.99,488.87,3,45000.0,1,36.08
10800.0,36,9.17,344.3,1,42000.0,1,26.03
6000.0,36,11.48,197.8,1,48000.0,1,7.73
10000.0,36,11.99,332.1,2,118000.0,1,20.48
4200.0,36,13.44,142.41,2,102500.0,1,26.21
11000.0,36,6.99,339.6,0,44000.0,1,28.97
24000.0,36,5.32,722.76,0,65000.0,1,20.25
3000.0,36,11.48,98.9,1,105000.0,1,12.09
2400.0,36,11.99,79.71,2,83000.0,0,29.73
13000.0,36,11.48,428.57,1,47000.0,1,19.2
15000.0,36,7.91,469.43,0,136000.0,1,13.59
9150.0,36,9.8,294.39,1,52000.0,1,6.77
7200.0,36,11.48,237.36,1,99000.0,1,29.5
6500.0,36,10.78,212.13,1,35000.0,1,20.82
7000.0,36,11.48,230.77,1,120000.0,1,15.79
18000.0,36,11.48,593.4,1,106931.0,1,22.9
12000.0,36,7.91,375.54,0,150000.0,1,13.39
24000.0,36,9.8,772.17,1,125000.0,0,2.96
16000.0,36,11.99,531.36,2,73000.0,0,16.52
14400.0,36,14.85,498.13,2,40000.0,1,38.28
12000.0,36,11.99,398.52,2,110000.0,1,33.38
12000.0,60,10.78,259.6,1,60000.0,1,21.86
8500.0,36,10.64,276.84,1,49000.0,1,25.47
14000.0,36,5.32,421.61,0,130000.0,1,11.74
17700.0,36,14.48,609.08,2,94600.0,0,13.37
17000.0,60,11.48,373.71,1,70000.0,1,17.21
7000.0,36,6.99,216.11,0,65000.0,1,27.0
12500.0,36,12.88,420.46,2,53220.0,1,14.16
15000.0,36,21.48,568.83,4,75000.0,0,14.97
6000.0,36,9.17,191.28,1,30000.0,1,16.19
25000.0,36,6.89,770.68,0,102000.0,1,1.0
30000.0,36,13.99,1025.19,2,100000.0,1,26.23
7000.0,36,14.85,242.15,2,60000.0,1,24.66
15000.0,36,10.78,489.52,1,45000.0,1,17.28
9175.0,36,13.67,312.12,2,65000.0,0,23.91
10950.0,36,9.17,349.08,1,35000.0,1,14.64
9600.0,36,14.48,330.35,2,90000.0,1,20.96
12000.0,36,10.78,391.62,1,35000.0,1,4.6
12000.0,60,13.44,275.75,2,42200.0,0,17.72
3000.0,36,16.99,106.95,3,34104.0,1,37.13
11000.0,36,7.89,344.15,0,63000.0,1,31.45
25600.0,60,7.91,517.98,0,150000.0,1,10.88
32000.0,60,15.41,768.19,3,120000.0,1,15.39
10000.0,36,10.78,326.35,1,34000.0,1,19.13
18000.0,60,20.5,481.92,4,52000.0,0,22.29
30000.0,36,10.78,979.04,1,90000.0,1,17.43
20000.0,60,13.44,459.58,2,110000.0,1,16.64
3000.0,36,14.85,103.78,2,70000.0,1,8.81
3500.0,36,9.8,112.61,1,45000.0,1,22.29
15000.0,36,14.85,518.88,2,44000.0,1,29.71
20000.0,36,10.78,652.7,1,89000.0,1,11.97
3250.0,36,20.99,122.43,4,70000.0,1,9.36
5000.0,36,8.38,157.56,1,37000.0,1,26.34
21000.0,60,9.8,444.13,1,114000.0,1,16.36
25000.0,36,6.99,771.82,0,127000.0,1,25.48
10000.0,36,6.24,305.31,0,42000.0,1,3.89
21000.0,60,9.8,444.13,1,125000.0,0,6.2
19200.0,60,15.77,464.57,3,113500.0,1,16.38
21000.0,60,9.17,437.67,1,82000.0,1,15.1
26500.0,60,8.49,543.57,1,74000.0,1,24.08
12000.0,60,16.59,295.6,3,70000.0,1,20.88
18000.0,60,18.99,466.84,4,57100.0,1,5.63
16000.0,36,12.88,538.18,2,65000.0,0,18.96
20000.0,36,7.89,625.72,0,85000.0,1,6.19
12000.0,36,11.48,395.6,1,77000.0,1,25.25
9200.0,36,11.48,303.3,1,55000.0,1,5.63
8425.0,36,19.48,310.88,4,24800.0,0,26.23
10800.0,60,19.48,283.02,4,30000.0,0,29.96
17000.0,60,13.44,390.65,2,120000.0,1,7.43
23000.0,60,15.41,552.14,3,85000.0,0,20.98
3000.0,36,13.99,102.52,2,115000.0,1,17.48
8500.0,36,6.99,262.42,0,45000.0,1,14.61
15000.0,36,9.8,482.61,1,53500.0,0,27.01
12000.0,60,15.41,288.07,3,81000.0,0,27.78
12000.0,36,10.78,391.62,1,64500.0,1,25.73
10000.0,36,8.49,315.63,1,42000.0,1,33.77
18000.0,36,7.91,563.31,0,45000.0,1,10.48
5925.0,36,17.97,214.12,3,23000.0,1,17.28
4575.0,36,17.27,163.73,3,40000.0,1,36.33
27000.0,36,19.48,996.28,4,60000.0,1,25.12
10000.0,36,11.48,329.67,1,50000.0,1,26.07
20000.0,36,11.99,664.2,2,40000.0,0,22.84
20000.0,36,6.99,617.46,0,65000.0,1,28.19
8050.0,36,18.49,293.01,3,16114.0,0,26.23
18000.0,36,7.89,563.15,0,46000.0,1,11.66
18000.0,60,12.59,405.79,2,70500.0,0,27.51
5000.0,36,11.99,166.05,2,27000.0,0,6.98
9000.0,36,9.76,289.4,1,90000.0,1,26.73
11500.0,36,5.32,346.32,0,115000.0,1,9.19
6300.0,36,18.49,229.32,3,30000.0,1,13.4
2400.0,36,11.48,79.12,1,61000.0,1,11.73
2000.0,36,13.99,68.35,2,46000.0,1,25.18
4200.0,36,8.38,132.36,1,45000.0,1,11.89
12600.0,36,13.99,430.58,2,35000.0,1,28.01
20550.0,60,18.49,527.33,3,70000.0,1,27.88
4800.0,36,16.55,170.07,3,50000.0,1,14.9
25000.0,36,6.49,766.12,0,120000.0,1,9.41
16700.0,36,8.49,527.11,1,42000.0,0,19.66
15000.0,36,7.49,466.53,0,45000.0,1,10.67
30000.0,60,17.57,754.81,3,80000.0,1,16.46
20000.0,60,11.99,444.79,2,82000.0,1,22.44
9500.0,36,8.49,299.85,1,65000.0,1,18.13
15000.0,36,9.17,478.19,1,50000.0,1,28.15
17000.0,36,9.17,541.95,1,82000.0,1,16.82
12000.0,36,6.24,366.37,0,75000.0,1,14.88
26875.0,60,21.48,734.34,4,70000.0,0,19.1
6000.0,36,6.49,183.87,0,55000.0,1,29.0
21575.0,60,17.57,542.83,3,85000.0,0,31.44
7500.0,36,9.76,241.16,1,48500.0,1,19.27
21000.0,36,5.32,632.42,0,124000.0,1,18.88
5000.0,36,14.85,172.96,2,72000.0,1,9.72
6000.0,36,9.8,193.05,1,37000.0,1,6.78
15300.0,36,16.99,545.42,3,45000.0,1,18.35
8750.0,36,13.44,296.68,2,25000.0,1,29.81
12025.0,36,18.99,440.73,4,110000.0,0,12.74
10000.0,36,12.59,334.97,2,60000.0,1,30.54
11500.0,36,11.48,379.12,1,25000.0,1,20.4
20000.0,36,9.17,637.58,1,60000.0,1,17.8
25000.0,60,10.64,539.09,1,60000.0,1,21.68
17500.0,36,8.49,552.36,1,59000.0,1,18.96
3000.0,36,12.88,100.91,2,60000.0,1,16.94
13600.0,36,11.48,448.35,1,61983.0,1,2.87
8000.0,36,11.99,265.68,2,73000.0,1,30.82
13975.0,36,19.48,515.67,4,62000.0,0,17.56
17625.0,60,20.99,476.72,4,42000.0,1,27.03
6000.0,36,13.67,204.11,2,50000.0,1,12.73
2825.0,36,11.48,93.14,1,47000.0,1,8.35
1000.0,36,9.8,32.18,1,22880.0,1,4.04
35000.0,36,12.88,1177.27,2,85000.0,1,23.63
10000.0,36,11.99,332.1,2,51000.0,1,11.22
4725.0,36,18.49,171.99,3,109000.0,0,16.84
35000.0,60,20.5,937.06,4,52000.0,1,33.07
8000.0,36,9.17,255.04,1,55000.0,1,15.4
8000.0,36,8.38,252.1,1,55000.0,1,27.73
18000.0,60,14.85,426.81,2,48000.0,0,19.76
21000.0,60,17.97,532.92,3,50000.0,0,30.58
16000.0,36,7.49,497.63,0,70000.0,1,8.98
35000.0,60,9.76,739.53,1,120000.0,1,18.7
6000.0,36,12.59,200.99,2,51000.0,0,10.37
28000.0,36,5.32,843.22,0,97500.0,1,5.77
28000.0,60,8.49,574.33,1,150000.0,1,16.65
1450.0,36,9.76,46.63,1,45000.0,1,26.13
15000.0,36,17.27,536.81,3,101000.0,1,39.87
5000.0,36,12.59,167.49,2,30000.0,1,13.4
15000.0,60,12.88,340.38,2,53000.0,1,9.69
28000.0,36,6.99,864.44,0,135000.0,1,34.81
10000.0,60,12.88,226.92,2,46000.0,1,27.92
7000.0,36,5.32,210.81,0,87600.0,1,28.59
28000.0,36,9.76,900.33,1,60000.0,1,10.42
8675.0,36,13.99,296.45,2,40166.0,1,27.22
6000.0,36,6.89,184.97,0,32000.0,1,23.13
12000.0,36,9.17,382.55,1,70000.0,1,20.14
24000.0,36,9.76,771.72,1,55272.0,1,21.8
12000.0,60,17.27,299.98,3,30000.0,0,12.2
11375.0,36,15.77,398.63,3,45600.0,1,13.58
4000.0,36,9.17,127.52,1,38000.0,1,4.58
20000.0,36,7.91,625.9,0,78000.0,1,11.32
5000.0,36,14.85,172.96,2,38500.0,1,15.55
10000.0,36,9.17,318.79,1,45500.0,1,28.09
8000.0,36,11.99,265.68,2,35000.0,1,10.12
10000.0,36,9.17,318.79,1,59307.0,1,32.7
15000.0,60,9.8,317.24,1,35179.0,0,23.47
4000.0,36,6.49,122.58,0,87000.0,1,12.26
24650.0,36,11.48,812.63,1,100000.0,1,22.64
8000.0,36,16.55,283.44,3,60000.0,0,12.24
13000.0,36,6.99,401.35,0,54000.0,1,18.82
12475.0,36,13.67,424.37,2,52000.0,1,18.06
28000.0,60,18.2,714.07,4,90000.0,1,7.89
4200.0,36,18.49,152.88,3,45000.0,1,20.13
5000.0,36,13.67,170.09,2,52600.0,1,30.03
15600.0,36,11.48,514.28,1,56000.0,1,19.95
10000.0,36,11.99,332.1,2,110000.0,1,20.59
10000.0,60,12.88,226.92,2,52000.0,1,35.01
11850.0,36,10.78,386.73,1,70000.0,1,4.8
20000.0,60,13.99,465.27,2,88000.0,1,26.92
20450.0,36,16.99,729.0,3,71000.0,1,30.02
24000.0,36,6.89,739.85,0,98000.0,1,28.09
25000.0,36,17.27,894.69,3,150000.0,0,11.57
21000.0,36,9.76,675.25,1,120000.0,1,12.73
22000.0,60,13.99,511.79,2,63000.0,1,21.61
21000.0,60,11.99,467.03,2,60000.0,1,17.8
24000.0,36,14.85,830.21,2,66000.0,1,6.02
3000.0,36,10.78,97.91,1,90000.0,1,23.72
12000.0,60,12.88,272.31,2,75000.0,0,17.01
7500.0,36,16.59,265.87,3,50000.0,1,26.76
24000.0,36,6.49,735.47,0,65000.0,1,16.97
11000.0,36,11.48,362.64,1,75000.0,1,10.78
6000.0,36,13.99,205.04,2,55000.0,0,31.05
6000.0,36,7.91,187.77,0,49000.0,1,17.92
16000.0,36,11.99,531.36,2,38000.0,0,18.95
15500.0,36,13.44,525.55,2,50000.0,1,38.33
3000.0,36,12.88,100.91,2,35000.0,0,24.76
12000.0,36,7.89,375.43,0,95000.0,1,21.49
28000.0,60,17.27,699.95,3,93000.0,0,15.54
20000.0,60,13.99,465.27,2,65000.0,1,14.31
15000.0,36,13.99,512.6,2,62000.0,0,27.75
25000.0,36,13.67,850.44,2,55000.0,0,22.87
6025.0,36,12.88,202.66,2,38000.0,1,3.92
14075.0,36,11.99,467.43,2,32000.0,1,22.51
9025.0,36,14.85,312.2,2,45000.0,1,17.68
16000.0,60,18.99,414.97,4,85000.0,1,10.12
2000.0,36,11.99,66.42,2,75000.0,1,20.36
9000.0,36,11.48,296.7,1,88400.0,1,15.85
3600.0,36,13.99,123.03,2,34000.0,1,29.79
16000.0,60,11.22,349.64,1,110000.0,0,17.75
30000.0,60,17.27,749.94,3,87500.0,1,21.01
10000.0,36,5.32,301.15,0,95000.0,1,7.33
8000.0,36,10.64,260.55,1,100000.0,1,15.79
23250.0,60,17.97,590.02,3,70000.0,1,19.51
28000.0,36,10.78,913.77,1,111000.0,1,18.31
25000.0,36,6.24,763.28,0,96000.0,1,6.38
9500.0,36,9.17,302.85,1,40000.0,1,32.22
16400.0,36,15.77,574.72,3,41000.0,1,4.51
22950.0,36,17.97,829.36,3,115000.0,1,10.66
20000.0,36,8.38,630.24,1,58000.0,1,12.1
10000.0,36,6.49,306.45,0,76000.0,1,28.69
12000.0,60,9.76,253.55,1,74000.0,1,6.31
35000.0,60,9.8,740.21,1,94000.0,1,11.89
9800.0,36,14.48,337.23,2,35600.0,1,29.8
20275.0,60,18.2,517.07,4,110000.0,1,12.23
21000.0,36,12.88,706.36,2,112000.0,1,27.01
13000.0,36,8.49,410.32,1,63000.0,1,13.68
22000.0,36,12.59,736.93,2,76000.0,1,17.74
16000.0,60,8.49,328.19,1,70000.0,0,14.19
35000.0,36,14.48,1204.4,2,115000.0,1,12.9
12500.0,36,9.17,398.49,1,45000.0,1,23.33
15000.0,36,11.48,494.5,1,60000.0,1,30.48
5000.0,36,13.67,170.09,2,68000.0,1,38.75
25000.0,60,9.8,528.72,1,144000.0,0,31.55
8000.0,36,11.48,263.74,1,42000.0,1,34.8
20000.0,36,11.48,659.33,1,120000.0,0,17.82
20000.0,36,11.48,659.33,1,50000.0,1,21.39
28000.0,36,12.88,941.82,2,143500.0,1,4.07
19000.0,36,16.59,673.54,3,91000.0,1,31.98
9000.0,36,12.59,301.48,2,47000.0,1,7.14
16000.0,60,11.22,349.64,1,72000.0,1,23.35
4000.0,36,7.26,123.99,0,48000.0,1,14.68
10000.0,60,14.48,235.18,2,150000.0,0,12.21
35000.0,60,17.57,880.61,3,75000.0,0,22.16
12000.0,36,8.49,378.76,1,75000.0,1,6.77
10800.0,60,18.99,280.1,4,50000.0,1,34.76
5000.0,36,5.32,150.58,0,90000.0,1,4.38
20000.0,60,13.99,465.27,2,52000.0,0,17.06
3600.0,36,6.24,109.92,0,80000.0,1,13.15
30000.0,60,18.49,769.83,3,79000.0,1,24.64
9600.0,36,17.27,343.56,3,53000.0,1,30.27
10000.0,36,9.76,321.55,1,60000.0,1,24.68
15500.0,60,19.89,409.71,4,73000.0,1,26.6
10000.0,36,8.49,315.63,1,72000.0,1,22.62
3000.0,36,20.5,112.26,4,10000.0,0,27.01
16800.0,36,11.22,551.77,1,65000.0,1,38.15
16550.0,36,14.48,569.51,2,46000.0,0,14.61
15000.0,60,14.48,352.77,2,52000.0,0,26.3
35000.0,60,16.59,862.15,3,150000.0,1,14.56
5500.0,36,9.17,175.34,1,32000.0,1,12.68
15000.0,60,17.57,377.41,3,55000.0,1,9.47
10000.0,60,10.64,215.64,1,31000.0,0,23.62
5000.0,36,16.99,178.24,3,80000.0,0,7.67
7200.0,36,11.48,237.36,1,85000.0,1,17.53
10000.0,36,12.59,334.97,2,80000.0,1,20.03
20000.0,36,7.91,625.9,0,75000.0,1,17.78
13000.0,36,11.99,431.73,2,112000.0,1,12.08
5000.0,36,10.78,163.18,1,50000.0,1,16.36
8000.0,36,7.89,250.29,0,30000.0,1,25.44
1000.0,36,6.24,30.54,0,136000.0,1,16.78
15000.0,60,16.59,369.49,3,34880.0,1,11.29
8000.0,36,10.78,261.08,1,28000.0,1,29.02
21000.0,36,7.89,657.0,0,150000.0,1,11.49
6000.0,36,7.49,186.61,0,60000.0,1,9.36
6400.0,36,15.41,223.15,3,68000.0,1,23.16
16575.0,36,13.18,559.92,2,95000.0,1,17.16
8000.0,36,7.91,250.36,0,63800.0,1,23.76
4250.0,36,12.88,142.96,2,55950.0,1,15.59
20000.0,36,13.44,678.13,2,47000.0,1,20.97
2000.0,36,12.88,67.28,2,46000.0,1,18.37
21600.0,60,11.99,480.38,2,45000.0,1,10.05
5000.0,36,10.78,163.18,1,30000.0,1,22.24
4500.0,36,9.17,143.46,1,28000.0,1,22.76
18725.0,36,13.18,632.55,2,52900.0,1,24.07
8000.0,36,9.8,257.39,1,59000.0,1,11.9
7000.0,36,11.22,229.91,1,36200.0,1,14.16
8000.0,36,9.8,257.39,1,34250.0,1,20.32
10000.0,36,6.99,308.73,0,80000.0,1,11.28
20000.0,36,9.17,637.58,1,125000.0,1,16.76
33300.0,36,13.99,1137.96,2,125000.0,1,21.69
24000.0,60,11.99,533.75,2,70000.0,1,13.46
8325.0,36,12.88,280.03,2,27000.0,0,27.69
5000.0,36,17.57,179.69,3,20000.0,1,34.09
5000.0,36,10.78,163.18,1,37000.0,1,18.91
10450.0,36,15.41,364.36,3,40000.0,1,17.82
1600.0,36,18.49,58.24,3,62000.0,1,17.65
6000.0,36,6.49,183.87,0,101000.0,1,4.19
10000.0,36,11.22,328.43,1,60000.0,1,24.3
35000.0,36,11.99,1162.34,2,156000.0,1,14.98
28000.0,36,7.91,876.26,0,165000.0,1,14.91
4000.0,36,9.17,127.52,1,21000.0,1,12.59
18675.0,60,18.49,479.22,3,65000.0,1,26.74
35000.0,60,18.99,907.73,4,90000.0,0,22.97
24000.0,60,7.91,485.61,0,100000.0,1,3.27
5000.0,36,11.48,164.84,1,40000.0,1,6.63
15000.0,60,13.99,348.95,2,34980.0,0,38.25
8000.0,36,9.76,257.24,1,40500.0,1,30.33
16000.0,60,17.86,405.08,3,74000.0,0,26.35
12000.0,36,8.38,378.15,1,62000.0,1,16.09
7000.0,36,7.26,216.98,0,60000.0,1,12.84
3000.0,36,9.17,95.64,1,32500.0,1,14.19
6400.0,36,11.99,212.55,2,44000.0,0,20.13
3600.0,36,14.48,123.89,2,24000.0,1,8.15
8400.0,36,17.86,303.1,3,42000.0,1,31.04
24000.0,60,19.48,628.93,4,97000.0,1,7.23
7500.0,36,8.49,236.73,1,77200.0,1,13.26
5000.0,36,12.88,168.19,2,30000.0,1,5.52
30000.0,36,9.17,956.37,1,120000.0,1,16.47
10775.0,36,11.99,357.84,2,28000.0,1,27.43
15000.0,36,11.48,494.5,1,50000.0,0,13.66
1000.0,36,14.85,34.6,2,44000.0,1,20.16
9500.0,36,7.91,297.31,0,48000.0,1,13.32
30000.0,36,13.67,1020.53,2,78000.0,1,20.54
11500.0,36,18.49,418.59,3,32000.0,0,23.37
7000.0,36,9.8,225.22,1,50000.0,1,12.76
14000.0,36,7.91,438.13,0,126500.0,1,9.06
6000.0,36,7.49,186.61,0,100000.0,1,13.28
32000.0,60,15.77,774.28,3,124000.0,1,24.82
2000.0,36,14.48,68.83,2,48000.0,1,17.05
15000.0,36,11.99,498.15,2,70000.0,1,13.41
15000.0,36,6.49,459.67,0,150000.0,1,9.79
24000.0,36,9.17,765.1,1,98000.0,1,10.57
10000.0,36,6.99,308.73,0,47000.0,0,19.08
10500.0,60,13.99,244.27,2,88400.0,1,8.51
6500.0,36,12.88,218.64,2,40000.0,1,29.7
7000.0,36,9.76,225.09,1,71000.0,1,11.78
10800.0,36,8.49,340.88,1,75400.0,1,17.54
35000.0,60,18.49,898.13,3,132500.0,1,14.48
5000.0,36,6.89,154.14,0,48000.0,1,24.28
15000.0,36,5.32,451.73,0,75519.0,1,8.02
8875.0,36,15.77,311.02,3,50000.0,1,15.24
11000.0,36,10.78,358.99,1,65000.0,1,13.79
22900.0,60,16.59,564.09,3,150000.0,1,15.12
20800.0,36,6.99,642.15,0,100000.0,1,23.7
20000.0,36,10.78,652.7,1,82988.0,1,13.01
10000.0,36,11.22,328.43,1,38000.0,1,16.66
2100.0,36,6.49,64.36,0,50000.0,1,4.34
15000.0,36,7.89,469.29,0,60000.0,1,6.31
10000.0,36,7.89,312.86,0,60000.0,1,15.72
7000.0,36,6.99,216.11,0,90000.0,1,8.36
24000.0,60,21.48,655.78,4,54000.0,1,12.73
12000.0,36,8.38,378.15,1,62000.0,1,8.69
14400.0,60,18.99,373.47,4,85000.0,0,21.76
3000.0,36,9.17,95.64,1,85000.0,1,12.42
20000.0,36,9.17,637.58,1,86000.0,1,24.87
10000.0,60,13.44,229.79,2,50403.0,1,16.95
8000.0,36,13.44,271.26,2,65000.0,1,33.07
7175.0,36,15.77,251.44,3,24960.0,1,13.7
22000.0,36,8.49,694.39,1,93000.0,1,25.52
20000.0,36,7.91,625.9,0,132000.0,1,24.67
35000.0,60,13.18,799.59,2,87000.0,1,16.12
20000.0,36,10.78,652.7,1,42000.0,1,23.66
3900.0,36,21.48,147.9,4,50000.0,1,20.31
7000.0,36,6.99,216.11,0,80000.0,1,10.86
3500.0,36,16.59,124.08,3,50000.0,0,36.68
10000.0,36,7.89,312.86,0,42000.0,1,20.31
35000.0,60,17.27,874.93,3,125000.0,1,14.1
1800.0,36,9.17,57.39,1,72000.0,1,13.42
13600.0,60,13.99,316.38,2,50000.0,0,24.44
7000.0,36,9.17,223.16,1,109000.0,1,33.02
28975.0,60,13.44,665.82,2,95000.0,0,36.79
5000.0,36,10.64,162.85,1,27040.0,1,28.35
29000.0,36,13.18,979.65,2,58000.0,1,23.94
9600.0,36,12.59,321.57,2,62000.0,1,18.68
6400.0,36,9.8,205.91,1,120000.0,1,24.64
17725.0,60,18.49,454.84,4,75000.0,0,34.13
35000.0,60,16.59,862.15,3,137500.0,0,34.26
20000.0,60,16.59,492.66,3,100000.0,0,12.38
6125.0,36,5.32,184.46,0,30000.0,0,16.6
15450.0,36,14.85,534.45,2,47471.06,1,27.43
13200.0,36,5.32,397.52,0,150000.0,1,15.45
4000.0,36,10.64,130.28,1,48000.0,1,27.35
12000.0,36,7.49,373.22,0,108000.0,1,6.92
25500.0,36,11.99,846.85,2,72000.0,1,16.37
30000.0,60,15.77,725.89,3,85000.0,0,25.38
21000.0,36,11.99,697.41,2,85000.0,1,19.37
9000.0,36,7.49,279.92,0,80000.0,1,21.6
24000.0,60,16.55,590.68,3,72000.0,1,20.07
3800.0,36,7.49,118.19,0,90000.0,1,19.15
28000.0,60,13.99,651.37,2,110400.0,1,6.3
6000.0,36,9.8,193.05,1,40000.0,1,12.57
18000.0,36,11.99,597.78,2,45000.0,1,28.62
20000.0,60,13.99,465.27,2,99000.0,1,17.76
24150.0,60,21.48,659.88,4,57500.0,0,22.6
6000.0,36,9.17,191.28,1,51000.0,1,21.93
15000.0,36,8.49,473.45,1,70000.0,1,16.12
3000.0,36,10.64,97.71,1,66000.0,1,8.29
10750.0,60,20.5,287.81,4,45000.0,1,38.57
28000.0,60,18.49,718.51,3,76000.0,1,13.66
19200.0,60,14.85,455.26,2,108000.0,1,18.79
10000.0,60,12.88,226.92,2,33000.0,1,23.23
6000.0,36,11.99,199.26,2,71000.0,1,26.67
15000.0,36,11.99,498.15,2,80000.0,1,22.14
9600.0,36,9.17,306.04,1,90000.0,1,15.15
14400.0,60,9.8,304.55,1,70000.0,1,11.81
8000.0,36,11.48,263.74,1,42000.0,1,17.23
6550.0,36,11.99,217.53,2,52686.0,1,11.53
7100.0,36,15.77,248.81,3,33000.0,1,12.87
33075.0,36,17.27,1183.67,3,105100.0,1,10.58
